pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0068,5702.4374,712.8047,997.9265,4473.3421,3225.0899,1248.2522,481.6359,0,1746777271
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1830.7233,801.4578,100.1822,140.2551,628.7127,0.0000,628.7127,67.6923,0,1746784062
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,1872.1472,395.5059,49.4382,69.2135,0.0000,0.0000,0.0000,-276.8541,0,1746767005
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,1829.3991,387.5097,48.4387,67.8142,0.0000,0.0000,0.0000,-271.2568,0,1746682047
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,1829.5781,259.1251,32.3906,45.3469,0.0000,0.0000,0.0000,-181.3875,0,1746790054
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,1855.9799,194.6567,24.3321,34.0649,0.0000,0.0000,0.0000,-136.2597,0,1746725653
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,2174.7211,173.3625,21.6703,30.3384,0.0000,0.0000,0.0000,-121.3537,0,1746761370
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1861.2780,71.7552,8.9694,12.5572,0.0000,0.0000,0.0000,-50.2287,0,1745401903
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,1834.7404,45.1072,5.6384,7.8938,0.0000,0.0000,0.0000,-31.5750,0,1746807016
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0528,15.6357,1.9545,2.7362,0.0000,0.0000,0.0000,-10.9450,0,1746753959
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0259,8.5502,1.0688,1.4963,0.0000,0.0000,0.0000,-5.9852,0,1746477366
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1829.4679,8.4434,1.0554,1.4776,0.0000,0.0000,0.0000,-5.9104,0,1746648387
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0266,5.1012,0.6376,0.8927,0.0000,0.0000,0.0000,-3.5708,0,1746079672
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0301,3.6409,0.4551,0.6372,0.0000,0.0000,0.0000,-2.5486,0,1746715225
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,1846.4344,2.7945,0.3493,0.4890,0.0000,0.0000,0.0000,-1.9561,0,1745588122
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0305,1.4360,0.1795,0.2513,0.0000,0.0000,0.0000,-1.0052,0,1746777373
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0232,0.4324,0.0540,0.0757,0.0000,0.0000,0.0000,-0.3026,0,1746808835
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0741,0.2674,0.0334,0.0468,0.0000,0.0000,0.0000,-0.1872,0,1746539341
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,1845.9598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1745437057
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1744726023
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2214.0816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1745272475
