pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x6e6bb18449fcf15b79efa2cfa70acf7593088029,gnosis,waWstETH-waWETH,0.0000,446.3671,5.9479,8.3271,33.3085,33.3085,0.0000,0.0000,0,0,False
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,2774.2179,346.7772,485.4881,2858.5913,1906.2066,952.3847,916.6387,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,691.2628,86.4078,120.9710,0.0000,0.0000,0.0000,-483.8840,0,0,False
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,259.1922,32.3990,45.3586,0.0000,0.0000,0.0000,-181.4345,0,0,False
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,226.0392,28.2549,39.5569,0.0000,0.0000,0.0000,-158.2274,0,0,False
0xb6a9a815d98cb98fd9f2353ec59de07b63f5b485,base,Surge yUSD-Aave USDC,0.0000,104.1553,13.0194,18.2272,0.0000,0.0000,0.0000,-72.9087,0,0,False
0xacba78d745faae7751c09489d5f15a26eb27f1ad,base,Aave wstETH-wETH,0.0000,28.8344,3.6043,5.0460,0.0000,0.0000,0.0000,-20.1841,0,0,False
0x19b001e6bc2d89154c18e2216eec5c8c6047b6d8,arbitrum,Aave GHO/USDT/USDC,0.0000,4027.4194,177.8508,248.9911,1473.2099,982.3868,490.8231,477.2454,0,0,False
0x10f9e54aeea2fefa124238087dcfd919ba32f14d,arbitrum,Surge eBTC-Aave WBTC,0.0000,855.8899,37.7961,52.9145,0.0000,0.0000,0.0000,-211.6581,0,0,False
0xc2b0d1a1b4cdda10185859b5a5c543024c2df869,arbitrum,Surge sUSDX USDX aUSDT,0.0000,521.4328,23.0265,32.2371,0.0000,0.0000,0.0000,-128.9482,0,0,False
0xa0e5e7728e026bde02810d255a6b94a9aa47b5f9,arbitrum,Gyro eBTC-Aave USDCn,0.0000,239.8440,10.5915,14.8281,0.0000,0.0000,0.0000,-59.3124,0,0,False
0x9c5f17d96ca66748b459788148b7357220f2d100,arbitrum,Aave wstETH/ezETH,0.0000,86.6796,3.8278,5.3589,0.0000,0.0000,0.0000,-21.4355,0,0,False
0x1a36195044abbad8807ceea78ec645c0c5d09593,arbitrum,osETH-WETH,0.0000,72.4233,3.1982,4.4775,0.0000,0.0000,0.0000,-17.9100,0,0,False
0xc072880e1bc0bcddc99db882c7f3e7a839281cf4,arbitrum,Aave wstETH-wETH,0.0000,61.4300,2.7127,3.7978,0.0000,0.0000,0.0000,-15.1914,0,0,False
0x2ece6781bace5e37386adef7a3d45d0bb05f8fce,arbitrum,Surge orbETH-Aave wETH,0.0000,52.3176,2.3103,3.2345,0.0000,0.0000,0.0000,-12.9379,0,0,False
0x7abe8caa137cdb2490a9fa9f8be70cfbb0ff8652,arbitrum,yUSD-AaveUSDC,0.0000,39.8382,1.7593,2.4630,0.0000,0.0000,0.0000,-9.8518,0,0,False
