pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,18.2887,77.5278,9.2952,13.0133,0.0000,0.0000,0.0000,-52.0533,0,1751150801,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.1760,1114.5309,139.3164,195.0429,1213.6121,1213.6121,0.0000,433.4405,0,1751545047,False
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0084,973.1601,121.6450,170.3030,1059.6735,0.0000,1059.6735,378.4615,0,1751541761,False
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2463.3598,957.8830,119.7354,167.6295,1043.0383,0.0000,1043.0383,372.5202,0,1751383649,False
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2519.8855,539.5752,67.4469,94.4257,0.0000,0.0000,0.0000,-377.7026,0,1751406061,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,2459.3016,232.1768,29.0221,40.6309,0.0000,0.0000,0.0000,-162.5238,0,1751325286,False
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,2462.5106,227.6579,28.4572,39.8401,0.0000,0.0000,0.0000,-159.3605,0,1751539182,False
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2497.0507,223.8799,27.9850,39.1790,0.0000,0.0000,0.0000,-156.7159,0,1750715836,False
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,2934.3473,163.0546,20.3818,28.5346,0.0000,0.0000,0.0000,-114.1382,0,1751527734,False
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2485.7728,111.0154,13.8769,19.4277,0.0000,0.0000,0.0000,-77.7108,0,1751293911,False
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2497.2793,104.2151,13.0269,18.2376,0.0000,0.0000,0.0000,-72.9506,0,1751527811,False
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,2447.7059,59.0067,7.3758,10.3262,0.0000,0.0000,0.0000,-41.3047,0,1750423470,False
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2777.3476,13.3585,1.6698,2.3377,0.0000,0.0000,0.0000,-9.3510,0,1751065650,False
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0300,8.7460,1.0932,1.5305,0.0000,0.0000,0.0000,-6.1222,0,1751374671,False
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0602,4.0492,0.5062,0.7086,0.0000,0.0000,0.0000,-2.8344,0,1751000464,False
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0316,2.5713,0.3214,0.4500,0.0000,0.0000,0.0000,-1.7999,0,1751514062,False
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0313,1.0988,0.1374,0.1923,0.0000,0.0000,0.0000,-0.7692,0,1751215851,False
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0801,0.7498,0.0937,0.1312,0.0000,0.0000,0.0000,-0.5248,0,1751360456,False
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0255,0.6883,0.0860,0.1205,0.0000,0.0000,0.0000,-0.4818,0,1751514031,False
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0335,0.1883,0.0235,0.0329,0.0000,0.0000,0.0000,-0.1318,0,1751048277,False
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1748613708,False
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,2458.4803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1749909613,False
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,2488.5546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1749914873,False
